comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
1884838865113286_1902652566665249,1551805975083245_1884838865113286,1884838865113286_1897981950465644,Yessss,2017-10-31 10:19:49,0,0,0,0,0,0,0,0
1884838865113286_1894197957510710,1551805975083245_1884838865113286,,Adee Phua can consider for stm,2017-10-09 15:53:08,0,0,0,0,0,0,0,0
1884838865113286_1899213747009131,1551805975083245_1884838865113286,,Omg Claire get your bubba one !!!,2017-10-22 19:39:31,1,0,1,0,0,0,0,0
1884838865113286_1903847493212423,1551805975083245_1884838865113286,,Oh no.. Too cute.. Overloading. Gary Vance Corinne Thompson Heather White Nikki Yamasaki Cassi Okabe Breck Amanda Guill,2017-11-03 14:05:44,2,1,0,0,1,0,0,0
1884838865113286_1904225123174660,1551805975083245_1884838865113286,1884838865113286_1903847493212423,This.. Is why my grandma ended up with three boys 😅 she REALLY wanted to play dress up,2017-11-04 13:46:47,1,1,0,0,0,0,0,0
1884838865113286_1898518053745367,1551805975083245_1884838865113286,,Yes please!!! Adorable,2017-10-21 00:36:43,1,1,0,0,0,0,0,0
1884838865113286_1898523413744831,1551805975083245_1884838865113286,1884838865113286_1898518053745367,Is there something you're not telling us???🤔🤔🤔,2017-10-21 00:58:14,0,0,0,0,0,0,0,0
1884838865113286_1898546770409162,1551805975083245_1884838865113286,1884838865113286_1898518053745367,Tukie Phil nah nothing lol... it's just a running joke we have between work friends,2017-10-21 03:11:19,0,0,0,0,0,0,0,0
1884838865113286_1898547470409092,1551805975083245_1884838865113286,1884838865113286_1898518053745367,"And my friend said if ""she"" ever has a daughter, not me",2017-10-21 03:12:44,0,0,0,0,0,0,0,0
1884838865113286_1905856389678200,1551805975083245_1884838865113286,,Farfar for my kambal!!!,2017-11-08 16:57:58,1,0,1,0,0,0,0,0
1884838865113286_1899590163638156,1551805975083245_1884838865113286,,Teresa Ng the site u sent me 😍,2017-10-23 17:27:00,1,1,0,0,0,0,0,0
1884838865113286_1911025539161285,1551805975083245_1884838865113286,,Chee Saetern for averi 1st bday 😂,2017-11-20 23:20:07,0,0,0,0,0,0,0,0
1884838865113286_1905473226383183,1551805975083245_1884838865113286,,Lien Phan bộ đồ nhật mắc quá mà nhìn đẹp. $60 1 bộ,2017-11-07 18:05:14,0,0,0,0,0,0,0,0
1884838865113286_1898114830452356,1551805975083245_1884838865113286,,I loooove it,2017-10-19 23:28:50,0,0,0,0,0,0,0,0
1884838865113286_1893603430903496,1551805975083245_1884838865113286,,Joel Niebla kimonos? Hell yuh for sofia,2017-10-08 02:31:51,0,0,0,0,0,0,0,0
1884838865113286_1898784737052032,1551805975083245_1884838865113286,,Surya OH MY GOD,2017-10-21 16:04:56,0,0,0,0,0,0,0,0
1884838865113286_1898791977051308,1551805975083245_1884838865113286,1884838865113286_1898784737052032,sooo cute!!  I love her big pom pommm D:,2017-10-21 16:36:41,0,0,0,0,0,0,0,0
1884838865113286_1900005536929952,1551805975083245_1884838865113286,,Total cutie,2017-10-24 21:03:16,0,0,0,0,0,0,0,0
1884838865113286_1892141034383069,1551805975083245_1884838865113286,,Sannariko Aw Yong aiyo Jin cute. Dress ur ah gal,2017-10-04 07:39:48,0,0,0,0,0,0,0,0
1884838865113286_1898286633768509,1551805975083245_1884838865113286,,Piseth Kh don’t they look a like?,2017-10-20 10:23:05,0,0,0,0,0,0,0,0
1884838865113286_1905106473086525,1551805975083245_1884838865113286,,CAN I PLEASE DRESS OUR DAUGHTER UP IN A KIMONO FOR HER 1ST BIRTHDAY????? D.j. Garza,2017-11-06 17:50:49,1,0,1,0,0,0,0,0
1884838865113286_1893914517539054,1551805975083245_1884838865113286,,So cute.. But too pricey,2017-10-08 21:41:12,0,0,0,0,0,0,0,0
1884838865113286_1898498587080647,1551805975083245_1884838865113286,,OuLi Phanratry Nguyen if I ever have a daughter 😍,2017-10-20 23:20:31,1,1,0,0,0,0,0,0
1884838865113286_1899863563610816,1551805975083245_1884838865113286,,Ana Villanueva Amigon this reminded me of Camila lol,2017-10-24 10:05:21,0,0,0,0,0,0,0,0
1884838865113286_1899864236944082,1551805975083245_1884838865113286,1884838865113286_1899863563610816,Yesterday I was looking into those head wraps. Their like 30 bucks though lol,2017-10-24 10:07:17,0,0,0,0,0,0,0,0
1884838865113286_1899864513610721,1551805975083245_1884838865113286,1884838865113286_1899863563610816,Ana Villanueva Amigon it’s so cute tho 😩,2017-10-24 10:08:30,0,0,0,0,0,0,0,0
1884838865113286_1899336726996833,1551805975083245_1884838865113286,,Kc Harlow Allira Allira needs this 😍,2017-10-23 04:08:04,0,0,0,0,0,0,0,0
1884838865113286_1894620790801760,1551805975083245_1884838865113286,,Ong Jie Bin can dress Qloe!,2017-10-10 21:27:37,1,0,1,0,0,0,0,0
1884838865113286_1894683467462159,1551805975083245_1884838865113286,1884838865113286_1894620790801760,So cute!! But no time already. Her 1st birthday next Monday! Lok,2017-10-11 01:47:01,0,0,0,0,0,0,0,0
1884838865113286_1894683500795489,1551805975083245_1884838865113286,1884838865113286_1894620790801760,*lol,2017-10-11 01:47:09,0,0,0,0,0,0,0,0
1884838865113286_1908020569461782,1551805975083245_1884838865113286,,Je'nny Dill Okubo Shohei Okubo  for Emi,2017-11-13 21:44:07,2,2,0,0,0,0,0,0
1884838865113286_1908021746128331,1551805975083245_1884838865113286,1884838865113286_1908020569461782,We got a year to prepare,2017-11-13 21:49:31,1,1,0,0,0,0,0,0
1884838865113286_1895743657356140,1551805975083245_1884838865113286,,Joel Niebla your purchase,2017-10-13 19:37:46,0,0,0,0,0,0,0,0
1884838865113286_1898344693762703,1551805975083245_1884838865113286,,Emilee Phelps Stratford so cute!!!! 😍😍,2017-10-20 13:26:43,1,0,1,0,0,0,0,0
1884838865113286_1898349517095554,1551805975083245_1884838865113286,1884838865113286_1898344693762703,seriously what a cutie!,2017-10-20 13:44:02,0,0,0,0,0,0,0,0
1884838865113286_1907573149506524,1551805975083245_1884838865113286,,Angela Christine Clark she is so cute.,2017-11-12 18:53:46,1,0,1,0,0,0,0,0
1884838865113286_1907582509505588,1551805975083245_1884838865113286,1884838865113286_1907573149506524,So beautiful!!,2017-11-12 19:35:01,0,0,0,0,0,0,0,0
1884838865113286_1895139260749913,1551805975083245_1884838865113286,,Christina Xayarath Desma Xayarath Tida Mae Bop,2017-10-12 07:38:52,3,3,0,0,0,0,0,0
1884838865113286_1895241917406314,1551805975083245_1884838865113286,,Omg Benjamin,2017-10-12 13:10:06,1,1,0,0,0,0,0,0
1884838865113286_1908313686099137,1551805975083245_1884838865113286,,Jennifer Le 😩😩😩,2017-11-14 14:01:05,1,0,1,0,0,0,0,0
1884838865113286_1908321709431668,1551805975083245_1884838865113286,1884838865113286_1908313686099137,I WANNNNTTTT,2017-11-14 14:27:16,0,0,0,0,0,0,0,0
1884838865113286_1899498486980657,1551805975083245_1884838865113286,,Rachellynn Aquino your baby,2017-10-23 11:57:47,0,0,0,0,0,0,0,0
1884838865113286_1899498586980647,1551805975083245_1884838865113286,1884838865113286_1899498486980657,😍😍😍😍😍,2017-10-23 11:58:26,1,0,1,0,0,0,0,0
1884838865113286_1899366790327160,1551805975083245_1884838865113286,,Kirsty 😍,2017-10-23 06:01:48,1,1,0,0,0,0,0,0
1884838865113286_1899367813660391,1551805975083245_1884838865113286,1884838865113286_1899366790327160,Do beautiful 😍,2017-10-23 06:05:37,0,0,0,0,0,0,0,0
1884838865113286_1888339174763255,1551805975083245_1884838865113286,,Hafiz Hamzah,2017-09-24 18:11:44,2,1,1,0,0,0,0,0
1884838865113286_1951334301797075,1551805975083245_1884838865113286,,Marie Bartsch OMG!,2018-02-21 08:27:12,0,0,0,0,0,0,0,0
1884838865113286_1899388196991686,1551805975083245_1884838865113286,,Ashleigh Butler 😍,2017-10-23 06:40:18,1,0,1,0,0,0,0,0
1884838865113286_1899568856973620,1551805975083245_1884838865113286,1884838865113286_1899388196991686,😍😍,2017-10-23 15:50:35,0,0,0,0,0,0,0,0
1884838865113286_1898783283718844,1551805975083245_1884838865113286,,Khalil Malamug lol,2017-10-21 15:56:47,0,0,0,0,0,0,0,0
1884838865113286_1885608508369655,1551805975083245_1884838865113286,,Nick Roesener Rie Fassett Rewinkel Leisa Mantey,2017-09-17 09:02:27,1,0,1,0,0,0,0,0
1884838865113286_1885628371701002,1551805975083245_1884838865113286,1884838865113286_1885608508369655,I actually have a silk one for Remy that was made for me when I was a baby.,2017-09-17 09:54:09,3,3,0,0,0,0,0,0
1884838865113286_1885655261698313,1551805975083245_1884838865113286,1884838865113286_1885608508369655,Rie Fassett Rewinkel awesome!!!!!!!!!!!!!!!!,2017-09-17 10:40:27,0,0,0,0,0,0,0,0
1884838865113286_1898174487113057,1551805975083245_1884838865113286,,Christine Evans Kait Evans,2017-10-20 03:19:26,1,1,0,0,0,0,0,0
1884838865113286_1898203717110134,1551805975083245_1884838865113286,1884838865113286_1898174487113057,Yes!!,2017-10-20 05:17:11,0,0,0,0,0,0,0,0
1884838865113286_1897428047187701,1551805975083245_1884838865113286,,Nicole Stenhouse,2017-10-18 07:48:37,1,1,0,0,0,0,0,0
1884838865113286_1906365779627261,1551805975083245_1884838865113286,,SPeed Perry,2017-11-10 01:25:34,1,1,0,0,0,0,0,0
1884838865113286_1895745714022601,1551805975083245_1884838865113286,,Kayt Primmer,2017-10-13 19:48:38,1,1,0,0,0,0,0,0
1884838865113286_1901785810085258,1551805975083245_1884838865113286,,Antonette Medina-Razon Madeleine Razon,2017-10-28 23:42:30,1,1,0,0,0,0,0,0
1884838865113286_1906303182966854,1551805975083245_1884838865113286,,Tea Yoo,2017-11-09 23:43:43,1,0,1,0,0,0,0,0
1884838865113286_1897999557130550,1551805975083245_1884838865113286,,Sarah Therese Darragh,2017-10-19 16:51:51,1,1,0,0,0,0,0,0
1884838865113286_1906502892946883,1551805975083245_1884838865113286,,Chan Chan,2017-11-10 08:57:09,1,1,0,0,0,0,0,0
1884838865113286_1906588442938328,1551805975083245_1884838865113286,1884838865113286_1906502892946883,Hmmm that’ll be cute for Celine! But I have 3 birthdays in June 😫😫so cant even have her own exclusively,2017-11-10 12:35:38,0,0,0,0,0,0,0,0
1884838865113286_1906595482937624,1551805975083245_1884838865113286,1884838865113286_1906502892946883,It's her first though!!!,2017-11-10 12:49:56,0,0,0,0,0,0,0,0
1884838865113286_1906620862935086,1551805975083245_1884838865113286,1884838865113286_1906502892946883,Lol I’ll think about it! I have awhile anyways lol,2017-11-10 13:41:42,0,0,0,0,0,0,0,0
1884838865113286_1895247387405767,1551805975083245_1884838865113286,,Samantha Joy Corpuz,2017-10-12 13:32:05,1,1,0,0,0,0,0,0
1884838865113286_1899038547026651,1551805975083245_1884838865113286,,Emily Hammond,2017-10-22 09:08:52,1,1,0,0,0,0,0,0
1884838865113286_1903896223207550,1551805975083245_1884838865113286,,Nancy Huynh-Saetern,2017-11-03 17:11:34,1,0,1,0,0,0,0,0
1884838865113286_1903953849868454,1551805975083245_1884838865113286,1884838865113286_1903896223207550,Too cute!,2017-11-03 19:37:49,0,0,0,0,0,0,0,0
1884838865113286_1903503713246801,1551805975083245_1884838865113286,,Vu Quan Quach,2017-11-02 17:08:59,1,1,0,0,0,0,0,0
1884838865113286_1895330350730804,1551805975083245_1884838865113286,,Alvin Ho,2017-10-12 20:13:07,1,0,1,0,0,0,0,0
1884838865113286_1895331270730712,1551805975083245_1884838865113286,1884838865113286_1895330350730804,https://www.instagram.com/p/BX9FpqJlwhK/?taken-by=dress_ava_up [[IMAGE_SHARE]],2017-10-12 20:17:15,1,1,0,0,0,0,0,0
1884838865113286_1895331720730667,1551805975083245_1884838865113286,1884838865113286_1895330350730804,That hat thoooooo LOL,2017-10-12 20:21:11,0,0,0,0,0,0,0,0
1884838865113286_1893436897586816,1551805975083245_1884838865113286,,Lyssa Taylor,2017-10-07 13:51:46,0,0,0,0,0,0,0,0
1884838865113286_1899229717007534,1551805975083245_1884838865113286,,Bianca Clark,2017-10-22 21:08:22,0,0,0,0,0,0,0,0
1884838865113286_1897428017187704,1551805975083245_1884838865113286,,Awhitia Mihaere,2017-10-18 07:48:33,0,0,0,0,0,0,0,0
1884838865113286_1898452900418549,1551805975083245_1884838865113286,,Na Na,2017-10-20 20:03:42,0,0,0,0,0,0,0,0
1884838865113286_1899349916995514,1551805975083245_1884838865113286,,Nguyễn Minh Ngọc,2017-10-23 04:53:42,0,0,0,0,0,0,0,0
1884838865113286_1899351196995386,1551805975083245_1884838865113286,1884838865113286_1899349916995514,:))) chời đất sao cưng dữ dị nè,2017-10-23 04:56:17,1,1,0,0,0,0,0,0
1884838865113286_1899357170328122,1551805975083245_1884838865113286,1884838865113286_1899349916995514,Nguyễn Minh Ngọc hâhhaha,2017-10-23 05:12:23,0,0,0,0,0,0,0,0
1884838865113286_1893961804200992,1551805975083245_1884838865113286,,Lixin Er,2017-10-09 00:52:10,0,0,0,0,0,0,0,0
1884838865113286_1893962950867544,1551805975083245_1884838865113286,1884838865113286_1893961804200992,So cute!!!!!!!,2017-10-09 00:58:42,0,0,0,0,0,0,0,0
1884838865113286_1897293230534516,1551805975083245_1884838865113286,,Amy Shoffeitt,2017-10-17 22:26:41,0,0,0,0,0,0,0,0
1884838865113286_1897331850530654,1551805975083245_1884838865113286,1884838865113286_1897293230534516,I'm actually going to take pictures of her in the kimono,2017-10-18 01:05:55,1,0,1,0,0,0,0,0
1884838865113286_1900284363568736,1551805975083245_1884838865113286,,Latoya Lamb,2017-10-25 13:44:43,0,0,0,0,0,0,0,0
1884838865113286_1899654240298415,1551805975083245_1884838865113286,,Deb Mae,2017-10-23 22:14:34,0,0,0,0,0,0,0,0
1884838865113286_1900174430246396,1551805975083245_1884838865113286,,Sean Johnson omg,2017-10-25 08:13:44,0,0,0,0,0,0,0,0
1884838865113286_1900187233578449,1551805975083245_1884838865113286,1884838865113286_1900174430246396,Love it!,2017-10-25 08:49:36,0,0,0,0,0,0,0,0
1884838865113286_1895929770670862,1551805975083245_1884838865113286,,Alyshia Luo,2017-10-14 08:43:50,0,0,0,0,0,0,0,0
1884838865113286_1895961964000976,1551805975083245_1884838865113286,1884838865113286_1895929770670862,OMG~~~~~~~😍so cute!買了買了,2017-10-14 09:59:16,0,0,0,0,0,0,0,0
1884838865113286_1895968374000335,1551805975083245_1884838865113286,1884838865113286_1895929770670862,就知道一定燒到妳,2017-10-14 10:22:19,0,0,0,0,0,0,0,0
1884838865113286_1895977537332752,1551805975083245_1884838865113286,1884838865113286_1895929770670862,Amanda Chen 超可愛的啦😍,2017-10-14 10:45:08,0,0,0,0,0,0,0,0
1884838865113286_1896464243950748,1551805975083245_1884838865113286,1884838865113286_1895929770670862,樓下對話點開有男孩版 下半身原來有褲子 尿布可以擋住 😆,2017-10-15 18:08:19,0,0,0,0,0,0,0,0
1884838865113286_1902907939973045,1551805975083245_1884838865113286,,Abigail Cheong,2017-11-01 02:32:23,0,0,0,0,0,0,0,0
1884838865113286_1905032719760567,1551805975083245_1884838865113286,,Sonjo Lamo Wen Wen,2017-11-06 13:35:32,0,0,0,0,0,0,0,0
1873118789618627_1876996845897488,1551805975083245_1873118789618627,,Wade,2017-08-25 18:44:46,1,1,0,0,0,0,0,0
1867499770180529_1871478446449328,1551805975083245_1867499770180529,,I tickle mine awake. She will wake up laughing,2017-08-11 11:43:30,1,1,0,0,0,0,0,0
1867499770180529_1871478936449279,1551805975083245_1867499770180529,1867499770180529_1871478446449328,If I did that she would literally kick me 🙄🤷🏻‍♀️,2017-08-11 11:45:58,0,0,0,0,0,0,0,0
1867499770180529_1871479073115932,1551805975083245_1867499770180529,1867499770180529_1871478446449328,Lol. Sounds like she doesnt get enough sleep,2017-08-11 11:46:30,0,0,0,0,0,0,0,0
1867313843532455_1871063099824196,1551805975083245_1867313843532455,,Cute..this make me laugh,2017-08-10 10:11:12,1,1,0,0,0,0,0,0
1867313843532455_1871049799825526,1551805975083245_1867313843532455,,Pansy Oh JOyce Chan,2017-08-10 09:38:52,1,0,0,0,1,0,0,0
1867313843532455_1871049996492173,1551805975083245_1867313843532455,1867313843532455_1871049799825526,Watch b4.. 😹,2017-08-10 09:39:18,0,0,0,0,0,0,0,0
1867313843532455_1877525562511283,1551805975083245_1867313843532455,,Akmar Jasmin 😂😂😂,2017-08-27 07:36:26,0,0,0,0,0,0,0,0
1867199316877241_1868395776757595,1551805975083245_1867199316877241,,Stephanie Pei-yi Goh HonWhi Loh Henry Wong ok?,2017-08-03 11:14:05,1,1,0,0,0,0,0,0
1867199316877241_1868410550089451,1551805975083245_1867199316877241,1867199316877241_1868395776757595,Bagus sekali...,2017-08-03 11:54:50,0,0,0,0,0,0,0,0
1867199316877241_1868535746743598,1551805975083245_1867199316877241,1867199316877241_1868395776757595,"Y not? Actually I wanna play myself too 
Haha",2017-08-03 20:07:31,3,3,0,0,0,0,0,0
1867199316877241_1868546306742542,1551805975083245_1867199316877241,1867199316877241_1868395776757595,Ell No!!!,2017-08-03 20:59:18,0,0,0,0,0,0,0,0
1867199316877241_1868568786740294,1551805975083245_1867199316877241,1867199316877241_1868395776757595,ohhh come on....,2017-08-03 22:16:44,0,0,0,0,0,0,0,0
1867199316877241_1868509970079509,1551805975083245_1867199316877241,,[[STICKER]],2017-08-03 18:13:30,0,0,0,0,0,0,0,0
1867199316877241_1868510100079496,1551805975083245_1867199316877241,,[[STICKER]],2017-08-03 18:13:48,0,0,0,0,0,0,0,0
1867199316877241_1868509876746185,1551805975083245_1867199316877241,,[[STICKER]],2017-08-03 18:13:05,0,0,0,0,0,0,0,0
1866946426902530_1868128933450946,1551805975083245_1866946426902530,,Chai Lein remind me of Ethan when given lemon,2017-08-02 18:45:45,1,1,0,0,0,0,0,0
1866946426902530_1868133693450470,1551805975083245_1866946426902530,1866946426902530_1868128933450946,Looks alike... hahaha,2017-08-02 19:10:39,0,0,0,0,0,0,0,0
1866629926934180_1866900983573741,1551805975083245_1866629926934180,,Me never wanted twins and am so glad i didnt get it. I am surrounded by twin cousins.,2017-07-30 09:03:08,1,1,0,0,0,0,0,0
1864816397115533_1865240613739778,1551805975083245_1864816397115533,,Mini nana,2017-07-26 10:15:57,1,1,0,0,0,0,0,0
1864816397115533_1865409163722923,1551805975083245_1864816397115533,,Norazilah Mastura,2017-07-26 19:06:10,1,1,0,0,0,0,0,0
1864816397115533_1865835793680260,1551805975083245_1864816397115533,,Lily Contreras Umali Alvarez,2017-07-27 19:03:31,0,0,0,0,0,0,0,0
1864729953790844_1864826447114528,1551805975083245_1864729953790844,,I hear u!,2017-07-25 10:00:06,1,1,0,0,0,0,0,0
1864729953790844_1864826703781169,1551805975083245_1864729953790844,1864729953790844_1864826447114528,[[STICKER]],2017-07-25 10:01:07,0,0,0,0,0,0,0,0
1864729953790844_1864834690447037,1551805975083245_1864729953790844,,True..,2017-07-25 10:23:38,1,1,0,0,0,0,0,0
1864729953790844_1865030920427414,1551805975083245_1864729953790844,,Simon Wang looks familiar?,2017-07-25 21:35:48,0,0,0,0,0,0,0,0
1860026450927861_1860908510839655,1551805975083245_1860026450927861,,Pansy Oh JOyce Chan,2017-07-16 09:38:18,0,0,0,0,0,0,0,0
1860026450927861_1860914900839016,1551805975083245_1860026450927861,1860026450927861_1860908510839655,No.9 🤣🤣🤣🤣🤣🤣🤣🤣,2017-07-16 09:58:30,0,0,0,0,0,0,0,0
1860026450927861_1861057450824761,1551805975083245_1860026450927861,1860026450927861_1860908510839655,[[STICKER]],2017-07-16 17:22:06,0,0,0,0,0,0,0,0
1860026450927861_1861058500824656,1551805975083245_1860026450927861,1860026450927861_1860908510839655,No.9 really si bei funni...can go bk early crawl out dog hole oso no prob 🤣🤣🤣,2017-07-16 17:24:54,0,0,0,0,0,0,0,0
1858565894407250_1858760527721120,1551805975083245_1858565894407250,,[[STICKER]],2017-07-11 18:56:31,0,0,0,0,0,0,0,0
1858565894407250_1858760491054457,1551805975083245_1858565894407250,,[[STICKER]],2017-07-11 18:56:26,0,0,0,0,0,0,0,0
1858565894407250_1858760481054458,1551805975083245_1858565894407250,,[[STICKER]],2017-07-11 18:56:23,0,0,0,0,0,0,0,0
1858565894407250_1858630961067410,1551805975083245_1858565894407250,,Ummu Kaiyisah Abd Rahim....buat kat medina nanti...😄😄😄😄😄😄,2017-07-11 10:37:02,0,0,0,0,0,0,0,0
1858565894407250_1858738041056702,1551805975083245_1858565894407250,1858565894407250_1858630961067410,Hahahahahhaha geramnyeee tengok 😍😍,2017-07-11 17:39:20,0,0,0,0,0,0,0,0
1858565894407250_1858595074404332,1551805975083245_1858565894407250,,Stephy Tan hahahahaha,2017-07-11 08:59:28,1,0,0,0,1,0,0,0
1858565894407250_1858596107737562,1551805975083245_1858565894407250,1858565894407250_1858595074404332,Hahahahahaha 😂😍😂😍😂😍,2017-07-11 09:02:48,0,0,0,0,0,0,0,0
1858565894407250_1858758621054644,1551805975083245_1858565894407250,,Chik Mila,2017-07-11 18:46:01,1,1,0,0,0,0,0,0
1858565894407250_1858807471049759,1551805975083245_1858565894407250,1858565894407250_1858758621054644,[[STICKER]],2017-07-11 21:43:56,0,0,0,0,0,0,0,0
1858565894407250_1858597764404063,1551805975083245_1858565894407250,,Breana Grieco I can't deal <3,2017-07-11 09:07:47,0,0,0,0,0,0,0,0
1858565894407250_1858686924395147,1551805975083245_1858565894407250,,Bubu Jimmy Tan,2017-07-11 14:01:23,0,0,0,0,0,0,0,0
1858565894407250_1858587521071754,1551805975083245_1858565894407250,,Stephanie Pei-yi Goh 😂,2017-07-11 08:29:41,0,0,0,0,0,0,0,0
1855076598089513_1855800738017099,1551805975083245_1855076598089513,,Justine Phua,2017-07-05 04:02:46,0,0,0,0,0,0,0,0
1853453521585154_1853932054870634,1551805975083245_1853453521585154,,"Just like mine when daddy takes her things. Mummy take, its ok",2017-07-01 11:26:43,1,1,0,0,0,0,0,0
1853453521585154_1854116058185567,1551805975083245_1853453521585154,,[[STICKER]],2017-07-01 20:20:41,0,0,0,0,0,0,0,0
1853453521585154_1854116341518872,1551805975083245_1853453521585154,,[[STICKER]],2017-07-01 20:20:50,0,0,0,0,0,0,0,0
1853453521585154_1854116238185549,1551805975083245_1853453521585154,,[[STICKER]],2017-07-01 20:20:46,0,0,0,0,0,0,0,0
1845778329019340_1848445588752614,1551805975083245_1845778329019340,,Henry Wong...imagine Hans...,2017-06-20 00:15:56,0,0,0,0,0,0,0,0
1844849035778936_1846628348934338,1551805975083245_1844849035778936,,Shanmugaraja Ramasamy looks familiar,2017-06-15 21:26:17,1,1,0,0,0,0,0,0
1844849035778936_1846629325600907,1551805975083245_1844849035778936,1844849035778936_1846628348934338,There too? I got few times.,2017-06-15 21:30:17,0,0,0,0,0,0,0,0
1844849035778936_1846417602288746,1551805975083245_1844849035778936,,Vly Wong let your both kid do on Elton,2017-06-15 10:33:13,0,0,0,0,0,0,0,0
1844849035778936_1846575595606280,1551805975083245_1844849035778936,,"Shane Yong, Heng Fook Seng, Pk LIaw, Amy Ng",2017-06-15 18:06:44,1,1,0,0,0,0,0,0
1844849035778936_1846575728939600,1551805975083245_1844849035778936,1844849035778936_1846575595606280,Lol,2017-06-15 18:07:20,0,0,0,0,0,0,0,0
1844849035778936_1846589502271556,1551805975083245_1844849035778936,1844849035778936_1846575595606280,[[STICKER]],2017-06-15 18:54:00,0,0,0,0,0,0,0,0
1844849035778936_1846388955624944,1551805975083245_1844849035778936,,JOyce Chan Pansy Oh,2017-06-15 09:18:14,1,0,0,0,1,0,0,0
1844849035778936_1846642585599581,1551805975083245_1844849035778936,,Muhammad Muhammad,2017-06-15 22:21:55,1,1,0,0,0,0,0,0
1844849035778936_1848062132124293,1551805975083245_1844849035778936,1844849035778936_1846642585599581,Sebijik. P,2017-06-19 03:20:14,1,1,0,0,0,0,0,0
1844849035778936_1846733332257173,1551805975083245_1844849035778936,,Nurul Ashikin Roslan,2017-06-16 03:30:17,0,0,0,0,0,0,0,0
1843478202582686_1845613502369156,1551805975083245_1843478202582686,,same here 😅😅,2017-06-13 19:57:17,1,1,0,0,0,0,0,0
1843478202582686_1845615249035648,1551805975083245_1843478202582686,1843478202582686_1845613502369156,🙊🙈😅,2017-06-13 20:04:40,0,0,0,0,0,0,0,0
1843564665907373_1844932779103895,1551805975083245_1843564665907373,,Sarah Adeline nw u hv a clear pic,2017-06-12 11:02:14,0,0,0,0,0,0,0,0
1843564665907373_1844946622435844,1551805975083245_1843564665907373,1843564665907373_1844932779103895,#truestory,2017-06-12 11:15:36,0,0,0,0,0,0,0,0
1843564665907373_1845115442418962,1551805975083245_1843564665907373,,Absolutely true! Training ground in the tummy,2017-06-12 19:48:44,1,1,0,0,0,0,0,0
1843564665907373_1844903469106826,1551805975083245_1843564665907373,,Woei Horng Yeoh 🤣,2017-06-12 10:00:39,1,1,0,0,0,0,0,0
1843564665907373_1844886242441882,1551805975083245_1843564665907373,,Tiger Lily,2017-06-12 09:07:52,1,1,0,0,0,0,0,0
1843564665907373_1844927575771082,1551805975083245_1843564665907373,1843564665907373_1844886242441882,100 % yash,2017-06-12 10:50:48,0,0,0,0,0,0,0,0
1842640559333117_1843359185927921,1551805975083245_1842640559333117,,Ys Siew,2017-06-08 21:55:04,1,0,0,0,1,0,0,0
1842640289333144_1842985565965283,1551805975083245_1842640289333144,,Darren Swift,2017-06-08 00:40:09,0,0,0,0,0,0,0,0
1829226640674509_1832312180365955,1551805975083245_1829226640674509,,Kristy G. Sipaun ada rasa nk tepok x bontot die 😉,2017-05-14 18:44:15,0,0,0,0,0,0,0,0
274347443035921,1551805975083245_274337103036955,,Hey cool which bazaar is this?,2017-05-08 00:43:27,0,0,0,0,0,0,0,0
274348896369109,1551805975083245_274337103036955,274347443035921,Suka Seni,2017-05-08 00:46:45,0,0,0,0,0,0,0,0
1825606587703181_1828398304090676,1551805975083245_1825606587703181,,So warmmmm😍,2017-05-04 21:31:38,0,0,0,0,0,0,0,0
1825606587703181_1828328357431004,1551805975083245_1825606587703181,,Shane Yong,2017-05-04 17:29:27,1,1,0,0,0,0,0,0
1825606587703181_1828342154096291,1551805975083245_1825606587703181,1825606587703181_1828328357431004,[[STICKER]],2017-05-04 18:24:39,0,0,0,0,0,0,0,0
1825605677703272_1827932597470580,1551805975083245_1825605677703272,,"Shane Yong, Pk LIaw, Heng Fook Seng,",2017-05-03 17:41:11,0,0,0,0,0,0,0,0
1814461938817646_1817439091853264,1551805975083245_1814461938817646,,Faid Aif you should watch it,2017-04-12 08:24:37,0,0,0,0,0,0,0,0
1814460295484477_1816094021987771,1551805975083245_1814460295484477,,Ah Khum for Hynn ; ),2017-04-10 04:09:54,0,0,0,0,0,0,0,0
1814459528817887_1815094512087722,1551805975083245_1814459528817887,,JOyce Chan,2017-04-08 09:33:18,1,1,0,0,0,0,0,0
1807414329522407_1808163459447494,1551805975083245_1807414329522407,,Ah Khum  Li-May Lim Kat Hui :),2017-03-26 00:46:19,3,3,0,0,0,0,0,0
1807414329522407_1808194069444433,1551805975083245_1807414329522407,1807414329522407_1808163459447494,😍😍❤️❤️,2017-03-26 02:41:22,0,0,0,0,0,0,0,0
1805217386408768_1805653026365204,1551805975083245_1805217386408768,,Yes...mom does everything. Including the worrying,2017-03-20 09:06:59,1,1,0,0,0,0,0,0
1802194140044426_1806363626294144,1551805975083245_1802194140044426,,When u going to re stock again ?,2017-03-22 02:15:57,0,0,0,0,0,0,0,0
1802194140044426_1806363876294119,1551805975083245_1802194140044426,1802194140044426_1806363626294144,Hi Ivy! We have 2 pieces left (size 12-18m) and once sold out will not be restocked as our Japanese fabric maker will not be reprinting this design. Shop now before it's too late!,2017-03-22 02:17:54,0,0,0,0,0,0,0,0
